TimeUS,RATE-R,ATT-Roll,RATE-P,ATT-Pitch,RATE-Y,ATT-Yaw,RCOU-C1,RCOU-C2,RCOU-C3,RCOU-C4,,,,,,,,
602642814,0.0180051,-0.76,0.03126999,0.89,0.1409754,266.22,1000,1000,1000,1000,,,,,,,,
602742746,-0.03336238,-0.76,0.005959553,0.88,0.009370252,266.23,1000,1000,1000,1000,,,,,,,,
602842767,-0.03464178,-0.76,0.08109824,0.88,0.04712039,266.24,1000,1000,1000,1000,,,,,,,,
602942770,-0.02290693,-0.75,-0.03891698,0.88,-0.002840191,266.26,1000,1000,1000,1000,,,,,,,,
603042653,-0.02090371,-0.75,0.04271013,0.87,0.03675782,266.27,1000,1000,1000,1000,,,,,,,,
603142804,0.01492831,-0.75,0.06913982,0.87,0.1116952,266.29,1000,1000,1000,1000,,,,,,,,
603242755,-0.07792253,-0.75,0.01263201,0.87,-0.07175297,266.3,1000,1000,1000,1000,,,,,,,,
603342966,0.04963469,-0.75,0.07411475,0.88,0.1704578,266.31,1000,1000,1000,1000,,,,,,,,
603442779,-0.1031551,-0.75,0.05848098,0.88,-0.1125114,266.32,1000,1000,1000,1000,,,,,,,,
603542750,-0.02033019,-0.75,0.07755738,0.88,0.1092466,266.33,1000,1000,1000,1000,,,,,,,,
603642856,0.08242925,-0.75,0.105993,0.88,-0.08581598,266.35,1000,1000,1000,1000,,,,,,,,
603742814,-0.09843428,-0.74,0.08990252,0.88,0.1087052,266.36,1000,1000,1000,1000,,,,,,,,
603842752,0.002877324,-0.74,0.1260667,0.88,0.01860087,266.38,1000,1000,1000,1000,,,,,,,,
603942734,-0.08722421,-0.73,0.05688955,0.87,0.08455499,266.38,1000,1000,1000,1000,,,,,,,,
604042802,-0.0530116,-0.72,0.01099031,0.85,0.02429985,266.4,1000,1000,1000,1000,,,,,,,,
604142750,-0.07548624,-0.71,0.00082768,0.84,0.002887336,266.4,1000,1000,1000,1000,,,,,,,,
604242903,0.01472191,-0.7,0.03828076,0.83,0.06416194,266.42,1000,1000,1000,1000,,,,,,,,
604342641,0.000428168,-0.7,0.09450009,0.82,-0.061738,266.42,1000,1000,1000,1000,,,,,,,,
604442638,-0.03920278,-0.7,0.1230798,0.82,0.09192495,266.44,1000,1000,1000,1000,,,,,,,,
604542650,0.03386712,-0.68,0.06612914,0.81,-0.05105668,266.45,1000,1000,1000,1000,,,,,,,,
604642589,-0.01539967,-0.67,0.03157543,0.8,0.05967317,266.46,1000,1000,1000,1000,,,,,,,,
604742578,-0.09132173,-0.66,0.08499925,0.79,-0.04694964,266.47,1000,1000,1000,1000,,,,,,,,
604842759,-0.1286034,-0.67,0.0211317,0.8,0.1152266,266.48,1000,1000,1000,1000,,,,,,,,
604942742,0.06169603,-0.67,0.1183741,0.8,-0.01473561,266.5,1000,1000,1000,1000,,,,,,,,
605042626,0.000154613,-0.67,0.1528444,0.8,-0.008237661,266.51,1000,1000,1000,1000,,,,,,,,
605142746,-0.02598743,-0.66,0.05878253,0.8,0.101335,266.53,1000,1000,1000,1000,,,,,,,,
605242641,-0.03878245,-0.66,0.05182342,0.81,-0.06198017,266.54,1000,1000,1000,1000,,,,,,,,
605342658,-0.07822405,-0.65,0.09756866,0.81,0.1727749,266.56,1000,1000,1000,1000,,,,,,,,
605442728,-0.06334779,-0.65,-0.04277838,0.82,-0.04855835,266.58,1000,1000,1000,1000,,,,,,,,
605542581,-0.0403868,-0.65,-0.006553673,0.82,0.06283255,266.59,1000,1000,1000,1000,,,,,,,,
605642610,-0.06305131,-0.66,0.0630357,0.83,0.03356414,266.6,1000,1000,1000,1000,,,,,,,,
605742698,-0.009330865,-0.65,0.08942953,0.83,0.1224228,266.61,1000,1000,1000,1000,,,,,,,,
605842758,-0.009307627,-0.65,0.07043888,0.83,-0.008741507,266.63,1000,1000,1000,1000,,,,,,,,
605942788,-0.01156138,-0.64,0.005262927,0.82,-0.01557425,266.64,1000,1000,1000,1000,,,,,,,,
606042747,0.03737698,-0.63,0.09350112,0.82,-0.01657297,266.66,1000,1000,1000,1000,,,,,,,,
606142622,0.02379814,-0.63,0.04828613,0.81,0.05027844,266.67,1000,1000,1000,1000,,,,,,,,
606242589,-0.04961636,-0.63,0.05775112,0.8,0.07004409,266.69,1000,1000,1000,1000,,,,,,,,
606342604,-0.07640009,-0.62,0.1053076,0.8,0.01927163,266.7,1000,1000,1000,1000,,,,,,,,
606442733,-0.07625319,-0.62,0.1752438,0.81,0.07673365,266.72,1000,1000,1000,1000,,,,,,,,
606542627,-0.08294104,-0.61,0.02456221,0.81,-0.1063359,266.72,1000,1000,1000,1000,,,,,,,,
606642644,0.03342694,-0.6,0.1203322,0.81,0.1930327,266.74,1000,1000,1000,1000,,,,,,,,
606742673,0.05834246,-0.59,0.09492367,0.79,-0.04955063,266.75,1000,1000,1000,1000,,,,,,,,
606842640,0.07275509,-0.57,0.1703558,0.78,0.08940312,266.76,1000,1000,1000,1000,,,,,,,,
606942788,0.07412905,-0.56,0.1180845,0.77,0.02864649,266.78,1000,1000,1000,1000,,,,,,,,
607042650,-0.09116304,-0.56,0.08345861,0.77,0.08624974,266.79,1000,1000,1000,1000,,,,,,,,
607142590,-0.07780447,-0.55,0.05485362,0.76,0.09991032,266.81,1000,1000,1000,1000,,,,,,,,
607242625,0.01269812,-0.55,0.06237222,0.76,-0.01420701,266.82,1000,1000,1000,1000,,,,,,,,
607342662,-0.0384569,-0.54,0.1008257,0.75,0.07369795,266.84,1000,1000,1000,1000,,,,,,,,
607442640,-0.000677629,-0.54,0.1090437,0.75,-0.03268886,266.85,1000,1000,1000,1000,,,,,,,,
607542765,-0.02195463,-0.53,-0.02620861,0.74,0.1447021,266.86,1000,1000,1000,1000,,,,,,,,
607642630,-0.03541786,-0.53,0.04186234,0.74,-0.03426069,266.88,1000,1000,1000,1000,,,,,,,,
607742626,0.01496292,-0.52,0.05089014,0.73,0.03226571,266.89,1000,1000,1000,1000,,,,,,,,
607842776,-0.006068356,-0.51,0.03136081,0.72,0.09444281,266.9,1000,1000,1000,1000,,,,,,,,
607942605,-0.05190476,-0.51,0.1394306,0.72,0.08208534,266.91,1000,1000,1000,1000,,,,,,,,
608042638,-0.01034261,-0.51,0.08482,0.72,0.06618769,266.93,1000,1000,1000,1000,,,,,,,,
608142737,-0.006635021,-0.51,0.06326766,0.72,0.03553829,266.95,1000,1000,1000,1000,,,,,,,,
608242618,0.006269633,-0.51,0.09746386,0.73,0.06903698,266.97,1000,1000,1000,1000,,,,,,,,
608342643,0.06148653,-0.51,0.07505892,0.73,0.03500565,266.98,1000,1000,1000,1000,,,,,,,,
608442643,-0.02557524,-0.5,0.03118984,0.72,0.141579,267,1000,1000,1000,1000,,,,,,,,
608542731,0.04289895,-0.49,0.08963097,0.72,0.04125865,267.01,1000,1000,1000,1000,,,,,,,,
608642611,0.07617518,-0.49,0.06982005,0.71,0.06570141,267.02,1000,1000,1000,1000,,,,,,,,
608742733,0.04622984,-0.49,0.1344731,0.71,-0.01289354,267.04,1000,1000,1000,1000,,,,,,,,
608842647,-0.05379774,-0.49,0.01732595,0.71,0.001580388,267.05,1000,1000,1000,1000,,,,,,,,
608942643,-0.02895877,-0.49,-0.007921631,0.69,0.06080095,267.07,1000,1000,1000,1000,,,,,,,,
609042621,0.09468018,-0.49,-0.02458345,0.68,0.007261024,267.08,1000,1000,1000,1000,,,,,,,,
609142621,0.04957642,-0.48,0.06251661,0.68,0.07915834,267.09,1000,1000,1000,1000,,,,,,,,
609242755,0.06347356,-0.48,0.03320267,0.67,0.05057024,267.11,1000,1000,1000,1000,,,,,,,,
609342598,-0.0096815,-0.47,0.01483266,0.66,0.07204125,267.12,1000,1000,1000,1000,,,,,,,,
609442729,-0.02030338,-0.46,0.100764,0.65,-0.01703146,267.14,1000,1000,1000,1000,,,,,,,,
609542585,-0.1052348,-0.46,-0.03786512,0.65,0.1092981,267.15,1000,1000,1000,1000,,,,,,,,
609642783,-0.0441004,-0.46,0.04024689,0.65,0.05455301,267.17,1000,1000,1000,1000,,,,,,,,
609742646,-0.002522741,-0.46,0.08932985,0.64,0.03408818,267.18,1000,1000,1000,1000,,,,,,,,
609842649,0.01771025,-0.45,0.08590921,0.64,0.05621452,267.2,1000,1000,1000,1000,,,,,,,,
609942764,0.01573726,-0.45,0.02439743,0.64,0.003440187,267.21,1000,1000,1000,1000,,,,,,,,
610042623,0.05855089,-0.45,0.06091253,0.64,0.1173632,267.23,1000,1000,1000,1000,,,,,,,,
610142613,-0.02260819,-0.45,0.04210288,0.63,0.06921078,267.25,1000,1000,1000,1000,,,,,,,,
610242586,0.02400088,-0.46,0.1262303,0.63,0.03184703,267.26,1000,1000,1000,1000,,,,,,,,
610342815,-0.04402753,-0.45,0.0725397,0.62,0.04690587,267.27,1000,1000,1000,1000,,,,,,,,
610442645,0.04856464,-0.45,-0.001651198,0.62,0.04254882,267.29,1000,1000,1000,1000,,,,,,,,
610542749,0.005464471,-0.44,0.01748005,0.62,0.04981254,267.31,1000,1000,1000,1000,,,,,,,,
610642627,0.005722151,-0.44,-0.03589323,0.62,0.03956965,267.32,1000,1000,1000,1000,,,,,,,,
610742611,0.09435033,-0.44,0.04321855,0.61,0.06758544,267.34,1000,1000,1000,1000,,,,,,,,
610842660,0.04331236,-0.43,-0.02536279,0.61,0.06856528,267.36,1000,1000,1000,1000,,,,,,,,
610942651,0.01686953,-0.43,0.02531775,0.59,0.01387435,267.37,1000,1000,1000,1000,,,,,,,,
611042599,0.01942741,-0.43,0.01745572,0.58,0.0849057,267.38,1000,1000,1000,1000,,,,,,,,
611142584,-0.1171555,-0.44,0.07371642,0.56,-0.008577609,267.4,1000,1000,1000,1000,,,,,,,,
611242749,-0.08219913,-0.44,0.06421839,0.56,0.05173041,267.41,1000,1000,1000,1000,,,,,,,,
611342633,-0.04120191,-0.43,0.02389227,0.55,-0.001957709,267.43,1000,1000,1000,1000,,,,,,,,
611442898,-0.006085431,-0.43,0.1138959,0.56,0.07659853,267.44,1000,1000,1000,1000,,,,,,,,
611542637,-0.05832701,-0.42,0.02480186,0.56,0.1003746,267.46,1000,1000,1000,1000,,,,,,,,
611642625,0.09854572,-0.41,0.07650532,0.56,0.009803061,267.47,1000,1000,1000,1000,,,,,,,,
611742692,-0.0269793,-0.41,0.01528804,0.56,0.08634584,267.49,1000,1000,1000,1000,,,,,,,,
611842586,0.002827751,-0.41,0.07463732,0.56,0.06239205,267.51,1000,1000,1000,1000,,,,,,,,
611942625,-0.03493084,-0.41,0.08645248,0.56,-0.00301927,267.53,1000,1000,1000,1000,,,,,,,,
612042686,0.04177197,-0.41,0.07695056,0.56,0.09002774,267.55,1000,1000,1000,1000,,,,,,,,
612142732,0.01232774,-0.4,0.05339788,0.55,0.04555705,267.56,1000,1000,1000,1000,,,,,,,,
612242631,-0.03008127,-0.4,0.02606058,0.55,0.01801541,267.58,1000,1000,1000,1000,,,,,,,,
612342813,-0.06549196,-0.4,-0.04864823,0.54,-0.003055102,267.59,1000,1000,1000,1000,,,,,,,,
612442647,-0.01822681,-0.4,0.04811238,0.54,0.1022131,267.61,1000,1000,1000,1000,,,,,,,,
612542771,-0.1234323,-0.4,0.114946,0.54,0.01611909,267.63,1000,1000,1000,1000,,,,,,,,
612642588,0.006998035,-0.4,0.02490527,0.54,0.04316379,267.64,1000,1000,1000,1000,,,,,,,,
612742597,0.04594212,-0.39,-0.01460001,0.53,0.05392899,267.66,1000,1000,1000,1000,,,,,,,,
612842645,0.02697821,-0.39,0.03625587,0.53,0.07337049,267.68,1000,1000,1000,1000,,,,,,,,
612942642,-0.00288941,-0.38,0.03367176,0.53,0.04008619,267.7,1000,1000,1000,1000,,,,,,,,
613042776,0.01314432,-0.38,0.07192194,0.53,0.04707726,267.71,1000,1000,1000,1000,,,,,,,,
613142626,0.1600886,-0.37,0.01743053,0.53,0.08580484,267.73,1000,1000,1000,1000,,,,,,,,
613242779,0.08181173,-0.37,-0.04243644,0.53,0.06615225,267.75,1000,1000,1000,1000,,,,,,,,
613342582,0.1114449,-0.37,0.1151019,0.53,0.1093793,267.77,1000,1000,1000,1000,,,,,,,,
613442604,0.05982517,-0.38,0.1075705,0.53,0.01909191,267.78,1000,1000,1000,1000,,,,,,,,
613543103,0.08330303,-0.37,0.08889453,0.53,0.05478184,267.8,1000,1000,1000,1000,,,,,,,,
613643117,0.04126368,-0.37,0.1096984,0.53,-0.04346842,267.82,1000,1000,1000,1000,,,,,,,,
613743181,0.0622949,-0.37,0.01300404,0.54,0.1740778,267.84,1000,1000,1000,1000,,,,,,,,
613843321,0.05422871,-0.37,0.03092635,0.54,0.007291994,267.86,1000,1000,1000,1000,,,,,,,,
613943225,-0.0127208,-0.36,0.06264292,0.54,0.05579422,267.87,1000,1000,1000,1000,,,,,,,,
614043185,-0.03434841,-0.35,0.0504966,0.54,0.05256623,267.89,1000,1000,1000,1000,,,,,,,,
614143274,-0.03479957,-0.35,-0.005207165,0.54,0.02357232,267.91,1000,1000,1000,1000,,,,,,,,
614242988,-0.07122969,-0.35,0.08301742,0.54,0.1081435,267.93,1000,1000,1000,1000,,,,,,,,
614343136,-0.07777227,-0.35,-0.04612683,0.55,0.0691538,267.95,1000,1000,1000,1000,,,,,,,,
614443134,-0.1618306,-0.35,0.1018251,0.55,0.1134277,267.97,1000,1000,1000,1000,,,,,,,,
614543179,-0.06408894,-0.35,0.05308972,0.55,0.04881063,267.99,1000,1000,1000,1000,,,,,,,,
614643081,-0.02330743,-0.35,0.0853581,0.56,0.05982291,268.01,1000,1000,1000,1000,,,,,,,,
614743148,-0.01029856,-0.35,0.06734966,0.56,0.06698041,268.03,1000,1000,1000,1000,,,,,,,,
614843224,-0.09953839,-0.35,0.09232521,0.57,0.09086315,268.04,1000,1000,1000,1000,,,,,,,,
614943059,-0.03921273,-0.35,0.04025302,0.56,0.01988993,268.06,1000,1000,1000,1000,,,,,,,,
615043194,-0.01830909,-0.35,-0.006520215,0.56,0.06093584,268.08,1026,1026,1026,1026,,,,,,,,
615143378,0.02494121,-0.35,0.06606863,0.56,0.0792601,268.1,1058,1058,1058,1058,,,,,,,,
615243404,0.4715237,-0.33,-0.01724724,0.56,-1.273341,268.1,1090,1090,1090,1090,,,,,,,,
615343414,0.339588,-0.34,0.3554014,0.55,3.880213,268.15,1100,1100,1100,1100,,,,,,,,
615443462,-0.3678774,-0.33,0.3149847,0.55,-5.050344,268.1,1100,1100,1100,1100,,,,,,,,
615543823,0.9800681,-0.33,0.7421747,0.54,3.708822,268.2,1100,1100,1100,1100,,,,,,,,
615643823,-0.2810766,-0.34,-0.8931785,0.53,-0.4694776,268.17,1100,1100,1100,1100,,,,,,,,
615743895,-0.1846788,-0.34,-0.4389864,0.53,-0.757702,268.15,1100,1100,1100,1100,,,,,,,,
615843836,0.05311232,-0.34,-0.5218662,0.52,2.325822,268.29,1100,1100,1100,1100,,,,,,,,
615943886,0.1434141,-0.32,-0.1517435,0.51,-4.273642,268.11,1100,1100,1100,1100,,,,,,,,
616043778,0.8452578,-0.32,0.1292738,0.51,5.696961,268.16,1100,1100,1100,1100,,,,,,,,
616143825,-0.2284094,-0.31,0.5466401,0.52,-3.358775,268.29,1100,1100,1100,1100,,,,,,,,
616243908,-0.03071976,-0.31,1.428951,0.52,1.655125,268.12,1100,1100,1100,1100,,,,,,,,
616344084,0.2892544,-0.31,-0.4546436,0.52,0.553501,268.36,1100,1100,1100,1100,,,,,,,,
616444187,0.1490236,-0.3,-1.489723,0.51,-1.824846,268.17,1100,1100,1100,1100,,,,,,,,
616545212,-0.6216329,-0.32,0.5892155,0.53,1.384271,268.34,1100,1100,1100,1100,,,,,,,,
616644777,1.547726,-0.31,-1.848556,0.51,-3.178649,268.23,1100,1100,1100,1100,,,,,,,,
616745232,-2.045586,-0.33,0.9412956,0.53,2.754525,268.35,1100,1100,1100,1100,,,,,,,,
616845253,2.023928,-0.31,0.008263408,0.52,-3.028779,268.32,1100,1100,1100,1100,,,,,,,,
616945622,-1.347382,-0.33,-0.480911,0.53,1.608597,268.28,1100,1100,1100,1100,,,,,,,,
617045724,-0.131142,-0.31,0.2476218,0.54,0.02275722,268.46,1100,1100,1100,1100,,,,,,,,
617146238,1.947472,-0.3,-0.8073426,0.52,-0.8142137,268.26,1100,1100,1100,1100,,,,,,,,
617245799,-1.641956,-0.32,-0.4074715,0.54,0.6181054,268.5,1100,1100,1100,1100,,,,,,,,
617345912,-1.454475,-0.32,0.2281928,0.53,-2.094557,268.34,1100,1100,1100,1100,,,,,,,,
617445836,1.271427,-0.31,-0.04928675,0.54,2.593443,268.45,1100,1100,1100,1100,,,,,,,,
617545813,0.111023,-0.33,-2.08157,0.54,-3.645592,268.43,1100,1100,1100,1100,,,,,,,,
617645808,-0.7628773,-0.32,0.7792485,0.56,2.527856,268.41,1100,1100,1100,1100,,,,,,,,
617745938,0.9195134,-0.31,0.9522187,0.55,-0.05258414,268.53,1100,1100,1100,1100,,,,,,,,
617845837,0.5044089,-0.32,-1.6843,0.54,0.6250975,268.41,1100,1100,1100,1100,,,,,,,,
617945794,0.442253,-0.31,0.256321,0.56,0.7016742,268.56,1100,1100,1100,1100,,,,,,,,
618045801,0.09955587,-0.33,1.085214,0.55,-0.4848421,268.53,1100,1100,1100,1100,,,,,,,,
618146151,-0.6509866,-0.33,-1.479477,0.55,1.388939,268.5,1100,1100,1100,1100,,,,,,,,
618246166,1.004613,-0.32,-0.3143342,0.57,0.131226,268.6,1100,1100,1100,1100,,,,,,,,
618346186,0.9147149,-0.33,0.5122173,0.57,-0.08372324,268.49,1100,1100,1100,1100,,,,,,,,
618446235,-0.2908202,-0.34,0.9749843,0.58,-0.3196979,268.64,1100,1100,1100,1100,,,,,,,,
618546174,-2.088027,-0.34,0.596242,0.58,-1.677063,268.51,1100,1100,1100,1100,,,,,,,,
618646237,0.6195675,-0.31,0.5357156,0.6,2.028833,268.68,1100,1100,1100,1100,,,,,,,,
618746231,0.3039533,-0.32,0.4390319,0.6,-3.325244,268.55,1100,1100,1100,1100,,,,,,,,
618846182,-1.927247,-0.32,0.07187589,0.61,2.40011,268.67,1100,1100,1100,1100,,,,,,,,
618946165,-0.6567897,-0.31,1.21675,0.6,-0.4175887,268.67,1100,1100,1100,1100,,,,,,,,
619046138,0.9452992,-0.29,-0.1824894,0.59,0.7818863,268.64,1100,1100,1100,1100,,,,,,,,
619146231,-0.8298135,-0.29,0.04169649,0.6,1.172116,268.72,1100,1100,1100,1100,,,,,,,,
619246206,0.5619205,-0.28,1.085883,0.6,-2.336,268.62,1100,1100,1100,1100,,,,,,,,
619346242,0.588183,-0.28,1.517642,0.61,2.668204,268.79,1100,1100,1100,1100,,,,,,,,
619446254,-0.07541182,-0.28,-2.06726,0.59,-3.260364,268.66,1100,1100,1100,1100,,,,,,,,
619546228,0.02682959,-0.28,-1.629285,0.6,4.800507,268.7,1100,1100,1100,1100,,,,,,,,
619646165,1.671468,-0.27,0.4862888,0.62,-3.097966,268.87,1100,1100,1100,1100,,,,,,,,
619746127,-0.9653678,-0.29,1.201523,0.62,1.529338,268.65,1100,1100,1100,1100,,,,,,,,
619846262,-0.859034,-0.28,-0.7934168,0.62,-1.14992,268.88,1100,1100,1100,1100,,,,,,,,
619946209,2.310748,-0.28,0.9362066,0.64,0.671863,268.74,1100,1100,1100,1100,,,,,,,,
620046168,0.6857371,-0.3,0.4431022,0.64,0.4113898,268.83,1100,1100,1100,1100,,,,,,,,
620146168,-1.65476,-0.3,-0.8529771,0.64,-1.949064,268.85,1100,1100,1100,1100,,,,,,,,
620246245,0.3626665,-0.3,2.053255,0.63,0.5206561,268.74,1100,1100,1100,1100,,,,,,,,
620346198,0.779088,-0.3,0.7737264,0.64,1.67469,268.98,1100,1100,1100,1100,,,,,,,,
620446264,-0.2935199,-0.32,-1.128354,0.63,-1.745177,268.76,1100,1100,1100,1100,,,,,,,,
620546118,1.044798,-0.3,0.2867281,0.64,3.939159,268.97,1100,1100,1100,1100,,,,,,,,
620646123,1.593136,-0.31,0.6565572,0.64,-4.771231,268.85,1100,1100,1100,1100,,,,,,,,
620746157,-2.529258,-0.32,-0.8908343,0.64,3.276054,268.92,1100,1100,1100,1100,,,,,,,,
620846193,0.2917483,-0.31,1.357531,0.66,-1.873191,268.97,1100,1100,1100,1100,,,,,,,,
620946251,0.5210677,-0.31,0.9312877,0.63,1.881073,268.87,1100,1100,1100,1100,,,,,,,,
621046196,-2.151724,-0.31,-0.6842337,0.64,-1.331631,269.05,1100,1100,1100,1100,,,,,,,,
621146228,-1.566,-0.3,1.928815,0.64,-0.5978923,268.88,1100,1100,1100,1100,,,,,,,,
621246260,0.8495495,-0.29,0.7365218,0.62,1.485219,269.08,1100,1100,1100,1100,,,,,,,,
621346212,-0.219374,-0.28,-0.7906874,0.61,-1.812719,268.93,1100,1100,1100,1100,,,,,,,,
621446168,1.227032,-0.28,1.05801,0.63,2.447437,269.06,1100,1100,1100,1100,,,,,,,,
621546247,-0.1832981,-0.29,-0.0724953,0.62,-2.381622,269.03,1100,1100,1100,1100,,,,,,,,
621646162,-0.851202,-0.28,-0.02409488,0.63,1.086682,269.08,1100,1100,1100,1100,,,,,,,,
621746157,-0.5146282,-0.29,-0.0447276,0.62,0.5716055,269.04,1100,1100,1100,1100,,,,,,,,
621846187,-0.5064309,-0.29,-1.507899,0.63,-0.7207148,269.13,1100,1100,1100,1100,,,,,,,,
621946176,-0.7858626,-0.29,0.7896964,0.64,0.7668693,269,1118,1118,1118,1118,,,,,,,,
622046282,0.7206686,-0.28,1.221639,0.65,2.246963,269.28,1149,1149,1149,1149,,,,,,,,
622146193,-0.6818662,-0.3,1.559867,0.65,-4.189343,269.1,1161,1267,1150,1257,,,,,,,,
622246231,-0.1781989,-0.28,-1.252409,0.62,3.077503,269.25,1150,1285,1279,1171,,,,,,,,
622346185,-4.281679,-0.29,-1.449929,0.63,-5.606387,269.12,1198,1236,1284,1150,,,,,,,,
622446197,-4.903611,-0.3,-6.988698,0.63,2.775492,269.26,1150,1293,1232,1216,,,,,,,,
622546188,-0.1108804,-0.33,-2.160186,0.65,1.447799,269.23,1246,1186,1150,1281,,,,,,,,
622646193,-2.41241,-0.31,-2.589053,0.65,-2.345986,269.19,1270,1150,1164,1253,,,,,,,,
622746168,-5.044679,-0.32,-0.1391159,0.7,-1.35772,269.31,1172,1248,1268,1150,,,,,,,,
622846186,-6.315516,-0.34,1.268807,0.71,1.202183,269.2,1150,1270,1216,1205,,,,,,,,
622946197,-14.68898,-0.35,1.252512,0.72,5.077813,269.39,1231,1192,1150,1269,,,,,,,,
623046138,2.651652,-0.28,-1.953234,0.7,4.285647,269.27,1268,1150,1172,1249,,,,,,,,
623146313,0.7212695,-0.29,2.246653,0.77,4.142967,269.35,1179,1244,1267,1150,,,,,,,,
623246215,8.75594,-0.22,1.75224,0.72,-2.698477,269.3,1221,1204,1150,1267,,,,,,,,
623346245,8.757907,-0.26,-0.3148422,0.73,-1.155111,269.33,1264,1150,1161,1260,,,,,,,,
623446188,-1.827193,-0.29,1.117776,0.74,-4.90856,269.36,1158,1256,1271,1150,,,,,,,,
623546155,-5.366078,-0.27,0.3429103,0.75,-2.948827,269.31,1120,1120,1120,1120,,,,,,,,
623646256,4.246001,-0.26,-1.970971,0.71,0.4602605,269.4,1100,1100,1100,1100,,,,,,,,
623746138,-3.428803,-0.33,2.177263,0.77,2.232713,269.39,1100,1100,1100,1100,,,,,,,,
623846620,3.221593,-0.27,-1.890038,0.77,0.8169996,269.41,1100,1100,1100,1100,,,,,,,,
623946399,-1.188936,-0.28,-2.722729,0.75,1.419891,269.43,1100,1100,1100,1100,,,,,,,,
624046507,-2.920076,-0.31,-0.9031149,0.76,0.7964941,269.44,1100,1100,1100,1100,,,,,,,,
624146376,-0.3277461,-0.28,-1.489396,0.77,1.265398,269.46,1100,1100,1100,1100,,,,,,,,
624246541,-0.1858216,-0.29,-0.4926657,0.76,1.471304,269.47,1100,1100,1100,1100,,,,,,,,
624346391,0.2483158,-0.3,2.132852,0.79,0.6078664,269.49,1120,1120,1120,1120,,,,,,,,
624446410,-1.092829,-0.29,1.462676,0.77,1.113585,269.48,1135,1135,1135,1135,,,,,,,,
624546397,0.8676665,-0.27,0.2399851,0.77,2.295206,269.54,1150,1280,1230,1218,,,,,,,,
624646341,-0.0926069,-0.28,2.261983,0.75,0.3870559,269.51,1193,1261,1150,1292,,,,,,,,
624746510,-0.7502249,-0.32,5.414409,0.8,3.716309,269.59,1150,1291,1240,1217,,,,,,,,
624846539,-0.2805665,-0.3,-0.1778036,0.75,1.383589,269.52,1150,1291,1278,1170,,,,,,,,
624946529,-7.714565,-0.34,0.3394285,0.75,0.4697143,269.58,1150,1290,1270,1182,,,,,,,,
625046402,-1.373702,-0.27,0.1602556,0.74,4.760159,269.59,1234,1218,1150,1295,,,,,,,,
625146386,3.715992,-0.3,3.663222,0.77,3.087535,269.59,1287,1150,1257,1201,,,,,,,,
625246365,9.015583,-0.24,3.085647,0.78,-7.047914,269.57,1150,1251,1226,1201,,,,,,,,
625346467,2.379236,-0.24,-1.031209,0.76,-0.2649333,269.59,1289,1150,1188,1266,,,,,,,,
625446551,-20.79715,-0.38,0.50201,0.75,3.677474,269.63,1150,1291,1279,1170,,,,,,,,
625546400,11.57002,-0.18,5.31874,0.84,1.729221,269.62,1257,1193,1150,1294,,,,,,,,
625646508,-2.240041,-0.3,2.239968,0.79,-4.528465,269.59,1162,1282,1293,1150,,,,,,,,
625746557,-13.848,-0.37,-6.387089,0.77,2.069465,269.63,1229,1222,1150,1296,,,,,,,,
625846563,8.421207,-0.25,3.730304,0.82,4.061256,269.64,1190,1261,1292,1150,,,,,,,,
625946404,7.56805,-0.21,1.703547,0.84,-5.282874,269.67,1182,1259,1150,1300,,,,,,,,
626046382,-8.210449,-0.3,-8.717862,0.77,-1.891888,269.66,1228,1226,1293,1150,,,,,,,,
626146345,-7.181196,-0.31,-0.1950113,0.8,4.728785,269.78,1205,1241,1150,1299,,,,,,,,
626246348,7.265651,-0.28,4.908911,0.84,2.908718,269.71,1178,1269,1294,1150,,,,,,,,
626346610,12.40962,-0.22,-1.016613,0.79,-3.355808,269.74,1150,1277,1209,1262,,,,,,,,
626446762,-4.824593,-0.3,-0.1026788,0.79,-6.138122,269.71,1279,1212,1150,1340,,,,,,,,
626546744,-11.68594,-0.28,-8.122326,0.73,7.619549,269.72,1152,1328,1327,1150,,,,,,,,
626646558,-0.4578857,-0.23,3.24019,0.82,-2.191441,269.78,1150,1337,1153,1363,,,,,,,,
626747330,1.74808,-0.23,5.651364,0.75,-0.9258376,269.73,1150,1488,1271,1431,,,,,,,,
626847323,-0.7673789,-0.22,10.25445,0.83,-2.668148,269.81,1222,1393,1233,1412,,,,,,,,
626947288,-4.856421,-0.18,0.6610878,0.73,8.599586,269.73,1358,1494,1466,1409,,,,,,,,
627047236,10.29021,0.01,-48.63837,0.71,-0.2650855,269.7,1156,1754,1760,1165,,,,,,,,
627147233,0.2055738,0.72,-17.98162,0.61,1.92597,270.07,1745,1434,1699,1551,,,,,,,,
627247230,-11.39957,2.08,-91.97197,0.13,4.212287,269.95,1926,1150,1485,1800,,,,,,,,
627347279,-11.04753,2.99,-2.28064,-1.12,5.21676,270.24,1432,1718,1609,1630,,,,,,,,
627447425,35.17483,3.91,-25.65504,-1.92,8.733789,270.96,1150,1866,1618,1656,,,,,,,,
627547650,18.55412,3.17,-35.9766,-1.18,16.21443,272.1,1828,1150,1715,1523,,,,,,,,
627647632,-40.03009,1.41,-65.45466,-0.87,18.06488,273.44,1729,1329,1150,1934,,,,,,,,
627747525,-3.890462,-0.49,82.80561,0.74,6.815215,274.5,1257,1656,1675,1648,,,,,,,,
